age,experience,gender,role,sector,company,department,education,salary
24,6,Male,Data Analyst,IT & Software,TechNova Systems,Testing,MCA,644468
50,18,Female,HR Executive,IT & Software,TechNova Systems,Finance,MBA,1063707
51,18,Female,Software Engineer,IT & Software,TechNova Systems,Support,MSc,1598358
58,24,Female,Technical Lead,IT & Software,TechNova Systems,Development,MSc,2038075
31,10,Female,Technical Lead,IT & Software,TechNova Systems,Finance,B.Sc,1731392
55,21,Male,QA Engineer,IT & Software,TechNova Systems,Finance,BCA,1212239
28,9,Female,HR Executive,IT & Software,TechNova Systems,Testing,MCA,337552
23,5,Female,Data Analyst,IT & Software,TechNova Systems,Testing,B.Sc,1277646
34,8,Male,Senior Developer,IT & Software,TechNova Systems,Sales,BCA,1355461
33,13,Male,QA Engineer,IT & Software,TechNova Systems,Support,MBA,1808638
52,25,Female,DevOps Engineer,IT & Software,TechNova Systems,Support,BCA,2781277
54,25,Female,Product Manager,IT & Software,TechNova Systems,Finance,MBA,1650356
39,13,Female,Data Analyst,IT & Software,TechNova Systems,Finance,MSc,1666822
58,24,Male,Project Manager,IT & Software,TechNova Systems,HR,MCA,2223603
36,15,Male,HR Executive,IT & Software,TechNova Systems,HR,MCA,1367791
22,4,Female,Software Engineer,IT & Software,TechNova Systems,Support,MBA,1023621
37,7,Female,Senior Developer,IT & Software,TechNova Systems,DevOps,MCA,1939051
54,24,Male,DevOps Engineer,IT & Software,TechNova Systems,Management,MSc,2294781
36,13,Male,UI/UX Designer,IT & Software,TechNova Systems,Management,MCA,2062428
58,20,Female,Project Manager,IT & Software,TechNova Systems,Development,MCA,3000000
22,4,Female,Software Engineer,IT & Software,TechNova Systems,Support,PhD,727355
22,4,Male,Senior Developer,IT & Software,TechNova Systems,Support,MCA,514699
46,16,Male,System Administrator,IT & Software,TechNova Systems,Support,B.Tech,643430
33,9,Female,System Administrator,IT & Software,TechNova Systems,Development,MBA,786445
51,20,Female,Technical Lead,IT & Software,TechNova Systems,HR,MBA,3000000
54,23,Male,DevOps Engineer,IT & Software,TechNova Systems,Management,M.Tech,2386621
59,22,Male,DevOps Engineer,IT & Software,TechNova Systems,Support,B.Sc,936805
23,5,Female,System Administrator,IT & Software,TechNova Systems,Development,M.Tech,558958
28,9,Male,QA Engineer,IT & Software,TechNova Systems,Finance,MCA,793319
43,16,Female,Product Manager,IT & Software,TechNova Systems,DevOps,MCA,2092948
34,12,Female,Product Manager,IT & Software,TechNova Systems,Management,MSc,1316455
47,20,Male,QA Engineer,IT & Software,TechNova Systems,Testing,MSc,1291266
49,21,Female,Technical Lead,IT & Software,TechNova Systems,Management,BCA,2375745
59,25,Female,Senior Developer,IT & Software,TechNova Systems,Finance,B.Tech,1107195
59,23,Female,QA Engineer,IT & Software,TechNova Systems,HR,B.Tech,1715190
21,3,Male,QA Engineer,IT & Software,TechNova Systems,Sales,B.Tech,595828
37,13,Other,Data Scientist,IT & Software,TechNova Systems,Sales,B.Tech,2721919
50,24,Male,Data Scientist,IT & Software,TechNova Systems,HR,B.Tech,1212879
33,15,Female,Data Analyst,IT & Software,TechNova Systems,DevOps,B.Tech,894910
41,17,Female,Data Scientist,IT & Software,TechNova Systems,Finance,B.Tech,3000000
39,14,Male,Senior Developer,IT & Software,TechNova Systems,Development,B.Tech,1891639
39,15,Female,Senior Developer,IT & Software,TechNova Systems,Management,BCA,1479132
45,16,Female,Data Scientist,IT & Software,TechNova Systems,Management,PhD,3000000
42,20,Male,UI/UX Designer,IT & Software,TechNova Systems,Development,B.Tech,1661334
51,17,Male,Project Manager,IT & Software,TechNova Systems,Sales,MBA,2160476
37,17,Female,Software Engineer,IT & Software,TechNova Systems,Support,B.Tech,640148
43,15,Male,Technical Lead,IT & Software,TechNova Systems,Support,B.Sc,2229438
52,24,Male,Senior Developer,IT & Software,TechNova Systems,HR,B.Tech,760519
30,12,Female,Product Manager,IT & Software,TechNova Systems,Support,PhD,1110787
30,9,Female,System Administrator,IT & Software,TechNova Systems,HR,BCA,1825137
56,21,Female,Senior Developer,IT & Software,TechNova Systems,Support,MSc,1998135
28,10,Male,Data Analyst,IT & Software,TechNova Systems,Testing,MSc,385749
40,14,Male,Senior Developer,IT & Software,TechNova Systems,Sales,MCA,1373830
52,20,Male,DevOps Engineer,IT & Software,TechNova Systems,DevOps,PhD,2329922
34,12,Female,Product Manager,IT & Software,TechNova Systems,HR,PhD,3000000
48,24,Female,System Administrator,IT & Software,TechNova Systems,Testing,MCA,1148105
44,23,Male,Software Engineer,IT & Software,TechNova Systems,Development,B.Tech,1132086
35,17,Male,UI/UX Designer,IT & Software,TechNova Systems,Sales,BCA,592566
42,16,Female,Senior Developer,IT & Software,TechNova Systems,Sales,BCA,2076836
50,18,Female,UI/UX Designer,IT & Software,TechNova Systems,HR,B.Tech,551329
24,6,Male,Data Scientist,IT & Software,TechNova Systems,HR,MCA,1579223
33,15,Female,Senior Developer,IT & Software,TechNova Systems,Finance,B.Sc,1210951
43,19,Male,Technical Lead,IT & Software,TechNova Systems,Support,M.Tech,2601215
28,10,Female,Data Analyst,IT & Software,TechNova Systems,Development,MBA,1094136
38,14,Female,Technical Lead,IT & Software,TechNova Systems,Development,MCA,3000000
32,7,Female,UI/UX Designer,IT & Software,TechNova Systems,Management,B.Tech,927790
51,15,Male,Product Manager,IT & Software,TechNova Systems,Testing,MBA,3000000
34,13,Male,Software Engineer,IT & Software,TechNova Systems,DevOps,MSc,952126
54,20,Female,Software Engineer,IT & Software,TechNova Systems,Testing,MSc,1111546
38,13,Male,Software Engineer,IT & Software,TechNova Systems,Finance,B.Tech,889265
54,22,Female,Data Analyst,IT & Software,TechNova Systems,Management,M.Tech,1922003
31,13,Other,Technical Lead,IT & Software,TechNova Systems,Development,M.Tech,3000000
32,10,Other,QA Engineer,IT & Software,TechNova Systems,Support,MCA,721907
35,10,Female,DevOps Engineer,IT & Software,TechNova Systems,Support,MBA,2041140
51,18,Female,Software Engineer,IT & Software,TechNova Systems,DevOps,PhD,1438001
49,16,Other,Project Manager,IT & Software,TechNova Systems,Support,BCA,2048465
46,20,Male,Technical Lead,IT & Software,TechNova Systems,Support,BCA,1192955
38,15,Male,Technical Lead,IT & Software,TechNova Systems,Testing,MBA,1073497
52,26,Male,Data Scientist,IT & Software,TechNova Systems,Development,MSc,1985087
42,19,Male,Product Manager,IT & Software,TechNova Systems,Support,PhD,2472138
58,28,Female,HR Executive,IT & Software,TechNova Systems,Development,MSc,1512111
37,10,Female,UI/UX Designer,IT & Software,TechNova Systems,Management,M.Tech,773820
43,7,Female,HR Executive,IT & Software,TechNova Systems,Testing,B.Tech,1388076
44,18,Female,System Administrator,IT & Software,TechNova Systems,HR,BCA,1165662
28,10,Female,Data Analyst,IT & Software,TechNova Systems,HR,PhD,680643
26,8,Female,Software Engineer,IT & Software,TechNova Systems,Management,PhD,535222
25,7,Male,Data Scientist,IT & Software,TechNova Systems,Testing,MCA,1735532
49,16,Female,Software Engineer,IT & Software,TechNova Systems,DevOps,B.Sc,1516604
48,20,Male,Software Engineer,IT & Software,TechNova Systems,Finance,M.Tech,1629264
31,13,Female,UI/UX Designer,IT & Software,TechNova Systems,Sales,PhD,2252097
21,3,Male,Data Scientist,IT & Software,TechNova Systems,Management,MSc,2324750
39,14,Female,Data Scientist,IT & Software,TechNova Systems,Development,MSc,1407340
29,10,Female,DevOps Engineer,IT & Software,TechNova Systems,Management,M.Tech,510654
47,16,Female,Senior Developer,IT & Software,TechNova Systems,Sales,MSc,2029872
54,18,Female,HR Executive,IT & Software,TechNova Systems,DevOps,MCA,530616
24,6,Female,Senior Developer,IT & Software,TechNova Systems,Management,B.Tech,815033
56,23,Male,System Administrator,IT & Software,TechNova Systems,Testing,MBA,1202624
38,13,Male,Data Scientist,IT & Software,TechNova Systems,Development,M.Tech,1722007
35,10,Female,Data Analyst,IT & Software,TechNova Systems,Sales,MCA,1774740
33,14,Male,UI/UX Designer,IT & Software,TechNova Systems,Support,MCA,1871434
39,13,Male,System Administrator,IT & Software,TechNova Systems,HR,MCA,1864761
26,8,Male,Data Scientist,IT & Software,TechNova Systems,Finance,BCA,2120297
32,11,Male,Senior Developer,IT & Software,TechNova Systems,Management,MSc,1990069
57,26,Male,QA Engineer,IT & Software,TechNova Systems,Management,BCA,797305
37,12,Male,QA Engineer,IT & Software,TechNova Systems,Sales,BCA,930282
43,22,Male,HR Executive,IT & Software,TechNova Systems,Finance,MBA,1884976
46,20,Male,Project Manager,IT & Software,TechNova Systems,Management,BCA,3000000
49,25,Female,Data Analyst,IT & Software,TechNova Systems,DevOps,M.Tech,903733
53,23,Female,Software Engineer,IT & Software,TechNova Systems,HR,PhD,1175715
47,18,Male,Technical Lead,IT & Software,TechNova Systems,Sales,MCA,1306789
45,15,Female,System Administrator,IT & Software,TechNova Systems,Testing,MBA,1349284
30,10,Male,Data Scientist,IT & Software,TechNova Systems,Development,BCA,762522
43,21,Female,QA Engineer,IT & Software,TechNova Systems,HR,B.Tech,788283
41,16,Female,Project Manager,IT & Software,TechNova Systems,Finance,B.Sc,1054384
41,18,Female,Data Analyst,IT & Software,TechNova Systems,Finance,M.Tech,1910272
33,13,Female,Data Analyst,IT & Software,TechNova Systems,HR,MBA,1275038
57,23,Male,QA Engineer,IT & Software,TechNova Systems,Support,B.Sc,2058540
53,22,Male,Product Manager,IT & Software,TechNova Systems,Testing,B.Sc,3000000
44,19,Female,Technical Lead,IT & Software,TechNova Systems,Management,BCA,1194919
31,9,Male,Project Manager,IT & Software,TechNova Systems,Testing,MBA,1293291
37,13,Male,DevOps Engineer,IT & Software,TechNova Systems,Management,MSc,867752
24,6,Male,Technical Lead,IT & Software,TechNova Systems,Management,PhD,679370
45,18,Male,Senior Developer,IT & Software,TechNova Systems,Finance,PhD,2152060
50,18,Female,Data Analyst,IT & Software,TechNova Systems,Management,MBA,1917488
29,11,Female,Project Manager,IT & Software,TechNova Systems,HR,MBA,774167
41,14,Male,QA Engineer,IT & Software,TechNova Systems,Support,MCA,1411363
40,12,Male,Data Analyst,IT & Software,TechNova Systems,Management,B.Tech,1781866
39,16,Female,Technical Lead,IT & Software,TechNova Systems,HR,PhD,3000000
39,12,Female,Software Engineer,IT & Software,TechNova Systems,Development,MCA,826484
32,13,Other,Software Engineer,IT & Software,TechNova Systems,Finance,MSc,1075339
57,16,Female,Data Analyst,IT & Software,TechNova Systems,DevOps,B.Sc,745553
37,12,Female,Project Manager,IT & Software,TechNova Systems,Testing,B.Sc,1013768
57,21,Female,Project Manager,IT & Software,TechNova Systems,Sales,B.Sc,1056950
59,18,Female,System Administrator,IT & Software,TechNova Systems,Testing,MBA,1977621
48,18,Male,Product Manager,IT & Software,TechNova Systems,Testing,MSc,3000000
55,25,Female,Senior Developer,IT & Software,TechNova Systems,Support,M.Tech,820284
38,11,Male,System Administrator,IT & Software,TechNova Systems,DevOps,MCA,1615167
34,12,Female,System Administrator,IT & Software,TechNova Systems,Sales,M.Tech,1122605
55,27,Male,Senior Developer,IT & Software,TechNova Systems,Support,BCA,2878021
27,7,Female,QA Engineer,IT & Software,TechNova Systems,DevOps,B.Tech,1382631
33,15,Male,Software Engineer,IT & Software,TechNova Systems,Finance,B.Tech,537652
38,14,Female,QA Engineer,IT & Software,TechNova Systems,Management,MCA,1437215
57,23,Male,System Administrator,IT & Software,TechNova Systems,Development,B.Sc,2203346
33,15,Male,Project Manager,IT & Software,TechNova Systems,Testing,BCA,2505890
56,20,Male,Senior Developer,IT & Software,TechNova Systems,Support,PhD,2107847
51,22,Male,Technical Lead,IT & Software,TechNova Systems,Management,MSc,1478115
22,4,Male,Data Scientist,IT & Software,TechNova Systems,Testing,B.Tech,1454991
36,12,Male,Data Scientist,IT & Software,TechNova Systems,Finance,M.Tech,2120283
29,9,Female,HR Executive,IT & Software,TechNova Systems,Finance,M.Tech,373380
29,10,Male,Data Analyst,IT & Software,TechNova Systems,HR,PhD,1661404
58,22,Male,DevOps Engineer,IT & Software,TechNova Systems,Finance,MBA,2376730
31,9,Other,DevOps Engineer,IT & Software,TechNova Systems,DevOps,B.Sc,2017186
42,14,Female,UI/UX Designer,IT & Software,TechNova Systems,Finance,MBA,2166677
53,10,Male,Technical Lead,IT & Software,TechNova Systems,Testing,MCA,1748003
56,21,Male,HR Executive,IT & Software,TechNova Systems,Development,B.Tech,887699
43,19,Female,Software Engineer,IT & Software,TechNova Systems,Support,PhD,821846
54,16,Male,Technical Lead,IT & Software,TechNova Systems,Testing,PhD,2056271
29,10,Male,Product Manager,IT & Software,TechNova Systems,Support,PhD,1223697
44,24,Female,System Administrator,IT & Software,TechNova Systems,Management,MBA,2344726
28,10,Male,Technical Lead,IT & Software,TechNova Systems,Support,MSc,732774
27,9,Female,Data Scientist,IT & Software,TechNova Systems,Finance,MBA,2318163
56,19,Male,DevOps Engineer,IT & Software,TechNova Systems,HR,MCA,1412873
38,16,Female,Software Engineer,IT & Software,TechNova Systems,Development,M.Tech,793877
23,5,Female,Data Analyst,IT & Software,TechNova Systems,HR,M.Tech,1521085
48,20,Male,Product Manager,IT & Software,TechNova Systems,Sales,BCA,2219595
26,8,Female,System Administrator,IT & Software,TechNova Systems,HR,MCA,1419474
41,18,Female,Data Analyst,IT & Software,TechNova Systems,DevOps,MSc,670455
48,18,Male,Data Scientist,IT & Software,TechNova Systems,HR,PhD,1856158
21,3,Female,HR Executive,IT & Software,TechNova Systems,Management,M.Tech,875671
56,23,Male,Data Analyst,IT & Software,TechNova Systems,Finance,MCA,1830746
41,18,Female,HR Executive,IT & Software,TechNova Systems,DevOps,M.Tech,1095386
55,21,Male,System Administrator,IT & Software,TechNova Systems,Management,MSc,2498377
33,15,Male,DevOps Engineer,IT & Software,TechNova Systems,Finance,BCA,1694237
30,12,Male,Project Manager,IT & Software,TechNova Systems,DevOps,MCA,2630950
30,11,Male,Technical Lead,IT & Software,TechNova Systems,Management,M.Tech,2023413
33,13,Male,QA Engineer,IT & Software,TechNova Systems,Finance,PhD,1141895
57,20,Female,Software Engineer,IT & Software,TechNova Systems,DevOps,MSc,1228255
58,24,Female,Senior Developer,IT & Software,TechNova Systems,DevOps,MBA,1019088
44,18,Male,Senior Developer,IT & Software,TechNova Systems,DevOps,MSc,1513471
22,4,Male,System Administrator,IT & Software,TechNova Systems,Support,MBA,1744578
42,17,Female,Technical Lead,IT & Software,TechNova Systems,Finance,MSc,1412334
37,19,Male,Product Manager,IT & Software,TechNova Systems,DevOps,BCA,2197854
56,13,Male,Technical Lead,IT & Software,TechNova Systems,Finance,PhD,1622862
34,12,Female,Technical Lead,IT & Software,TechNova Systems,HR,M.Tech,1713023
30,10,Male,Software Engineer,IT & Software,TechNova Systems,Sales,PhD,1473918
55,26,Male,DevOps Engineer,IT & Software,TechNova Systems,Finance,MCA,1792644
45,19,Female,Product Manager,IT & Software,TechNova Systems,Sales,MBA,2633635
23,5,Female,UI/UX Designer,IT & Software,TechNova Systems,Sales,B.Tech,1128721
58,26,Male,Project Manager,IT & Software,TechNova Systems,Testing,BCA,2410547
37,14,Female,UI/UX Designer,IT & Software,TechNova Systems,Testing,M.Tech,1638488
32,14,Female,Technical Lead,IT & Software,TechNova Systems,Development,B.Tech,865210
44,16,Male,QA Engineer,IT & Software,TechNova Systems,Support,B.Tech,1165276
49,16,Male,Project Manager,IT & Software,TechNova Systems,DevOps,MSc,2845074
45,23,Male,Software Engineer,IT & Software,TechNova Systems,DevOps,BCA,878955
56,23,Male,Technical Lead,IT & Software,TechNova Systems,DevOps,B.Sc,1809943
46,20,Male,System Administrator,IT & Software,TechNova Systems,Management,B.Tech,532295
58,19,Male,Software Engineer,IT & Software,TechNova Systems,Testing,B.Tech,553397
21,3,Male,Project Manager,IT & Software,TechNova Systems,Finance,PhD,1554284
40,21,Female,HR Executive,IT & Software,TechNova Systems,Sales,B.Sc,1524210
48,18,Female,HR Executive,IT & Software,TechNova Systems,Management,B.Sc,1843753
36,10,Female,UI/UX Designer,IT & Software,TechNova Systems,DevOps,B.Sc,479283
37,15,Female,System Administrator,IT & Software,TechNova Systems,Development,BCA,1830915
48,16,Female,Data Analyst,IT & Software,TechNova Systems,DevOps,MCA,1733004
32,8,Female,Senior Developer,IT & Software,TechNova Systems,Testing,B.Sc,747342
47,16,Male,System Administrator,IT & Software,TechNova Systems,HR,PhD,1792704
50,18,Male,HR Executive,IT & Software,TechNova Systems,Support,MCA,774251
54,18,Female,System Administrator,IT & Software,TechNova Systems,Management,M.Tech,1155530
57,26,Male,Data Scientist,IT & Software,TechNova Systems,Development,MCA,1650738
26,8,Male,HR Executive,IT & Software,TechNova Systems,Finance,M.Tech,540439
27,9,Female,DevOps Engineer,IT & Software,TechNova Systems,Management,B.Sc,1347053
52,21,Female,UI/UX Designer,IT & Software,TechNova Systems,Sales,B.Sc,2425067
52,20,Female,Technical Lead,IT & Software,TechNova Systems,Finance,M.Tech,1270183
45,15,Male,Product Manager,IT & Software,TechNova Systems,Finance,MBA,2093151
53,26,Male,Product Manager,IT & Software,TechNova Systems,Management,PhD,2007888
27,9,Female,DevOps Engineer,IT & Software,TechNova Systems,DevOps,MCA,2046196
32,11,Male,Data Analyst,IT & Software,TechNova Systems,HR,PhD,1267493
36,17,Male,System Administrator,IT & Software,TechNova Systems,HR,PhD,725894
36,14,Male,Data Scientist,IT & Software,TechNova Systems,DevOps,B.Tech,1542472
56,25,Female,HR Executive,IT & Software,TechNova Systems,Management,B.Sc,1553501
33,11,Female,Technical Lead,IT & Software,TechNova Systems,DevOps,MCA,2616940
27,9,Female,Data Scientist,IT & Software,TechNova Systems,Management,PhD,1464371
56,25,Male,Data Scientist,IT & Software,TechNova Systems,Management,MCA,3000000
29,11,Male,DevOps Engineer,IT & Software,TechNova Systems,Support,PhD,2286299
