experience,education,department,gender,role,company,salary,sector,age
0,M.Sc,IT,Male,QA Tester,startup,45922,startup,24
21,B.Sc,Marketing,Male,Data Analyst,govt_company,99030,government,46
26,B.Tech,HR,Male,DevOps Engineer,startup,17635,startup,47
27,B.Tech,Finance,Female,QA Tester,govt_company,73177,government,51
7,MBA,R&D,Male,Network Engineer,startup,95982,startup,32
32,B.Tech,Operations,Male,HR Manager,consultancy,201075,private,54
6,B.Sc,R&D,Male,UI/UX Designer,mnc,60860,private,32
20,M.Sc,Marketing,Male,Product Manager,mnc,162998,private,44
20,MBA,Support,Male,DevOps Engineer,startup,103738,startup,43
4,B.Tech,Support,Female,Project Manager,pvt_company,120033,private,28
36,B.Sc,R&D,Male,UI/UX Designer,consultancy,151169,private,59
4,B.Tech,R&D,Male,Business Analyst,pvt_company,61638,private,31
18,Unknown,Sales,Male,UI/UX Designer,startup,92855,startup,40
12,B.Tech,Finance,Male,DevOps Engineer,mnc,124708,private,36
18,B.Sc,Marketing,Male,Product Manager,pvt_company,133328,private,44
21,MBA,HR,Female,DevOps Engineer,mnc,146900,private,47
13,B.Tech,HR,Female,Database Admin,govt_company,96634,government,38
5,MBA,Operations,Female,Network Engineer,govt_company,61612,government,25
8,B.Sc,Sales,Male,Network Engineer,consultancy,87573,private,30
15,MBA,Sales,Female,System Engineer,pvt_company,105803,private,40
1,MBA,Sales,Male,Project Manager,govt_company,67523,government,25
0,B.Tech,IT,Male,QA Tester,mnc,65202,private,22
34,B.Tech,Finance,Female,Project Manager,consultancy,208022,private,58
27,B.Tech,Marketing,Male,Database Admin,govt_company,131830,government,50
10,M.Tech,HR,Female,Database Admin,govt_company,71880,government,35
0,MBA,Marketing,Male,ML Engineer,pvt_company,61054,private,23
1,MBA,IT,Male,Product Manager,govt_company,65842,government,26
27,M.Sc,IT,Male,Project Manager,mnc,167814,private,47
31,M.Tech,Operations,Male,UI/UX Designer,consultancy,103784,private,55
38,B.Tech,Support,Male,DevOps Engineer,govt_company,100284,government,59
30,Diploma,Sales,Male,UI/UX Designer,pvt_company,140287,private,52
19,B.Tech,IT,Male,Software Developer,consultancy,124652,private,46
9,B.Sc,Finance,Male,Project Manager,startup,140897,startup,29
16,B.Tech,IT,Female,UI/UX Designer,govt_company,66993,government,42
0,M.Tech,Finance,Female,HR Manager,pvt_company,80106,private,26
0,B.Tech,Support,Male,System Engineer,govt_company,51635,government,21
11,B.Tech,Sales,Male,Business Analyst,pvt_company,87626,private,31
19,B.Sc,Marketing,Female,DevOps Engineer,pvt_company,110219,private,40
21,PhD,Operations,Male,Business Analyst,pvt_company,83895,private,48
7,B.Sc,Support,Male,DevOps Engineer,govt_company,56700,government,28
9,B.Sc,Finance,Female,System Engineer,pvt_company,103037,private,29
22,B.Sc,Operations,Male,System Engineer,pvt_company,137858,private,47
18,B.Tech,Support,Male,Software Developer,mnc,121822,private,43
8,B.Tech,Sales,Male,Network Engineer,govt_company,65777,government,32
28,B.Sc,Operations,Female,Data Analyst,mnc,155948,private,52
16,Diploma,Operations,Female,QA Tester,pvt_company,71645,private,42
17,Diploma,Support,Female,DevOps Engineer,mnc,122447,private,38
33,B.Tech,Support,Female,QA Tester,govt_company,122495,government,59
38,M.Tech,Support,Male,HR Manager,consultancy,201116,private,59
13,M.Tech,Sales,Female,QA Tester,startup,68330,startup,39
25,MBA,Operations,Male,QA Tester,startup,90827,startup,51
21,B.Sc,HR,Female,HR Manager,mnc,155958,private,49
0,B.Sc,R&D,Male,Software Developer,pvt_company,67794,private,23
26,M.Tech,Operations,Male,Database Admin,pvt_company,130057,private,49
34,Unknown,Sales,Female,Software Developer,pvt_company,109926,private,56
25,B.Sc,Sales,Female,QA Tester,govt_company,89655,government,50
1,B.Tech,Operations,Other,UI/UX Designer,mnc,56817,private,23
1,B.Tech,IT,Male,ML Engineer,mnc,71799,private,23
32,B.Tech,Support,Female,QA Tester,pvt_company,147343,private,53
24,MBA,HR,Male,System Engineer,consultancy,126613,private,44
21,B.Tech,Sales,Male,Project Manager,pvt_company,162765,private,43
20,MBA,Support,Female,QA Tester,startup,35467,startup,47
16,B.Tech,R&D,Female,ML Engineer,pvt_company,97357,private,41
3,B.Tech,HR,Female,HR Manager,startup,67483,startup,29
20,B.Tech,IT,Female,Software Developer,pvt_company,131282,private,45
31,B.Tech,R&D,Female,Database Admin,pvt_company,180492,private,53
22,Unknown,IT,Male,UI/UX Designer,govt_company,102030,government,45
20,MBA,Operations,Female,Business Analyst,pvt_company,104983,private,43
30,M.Sc,IT,Female,HR Manager,mnc,123587,private,55
34,B.Tech,R&D,Other,Data Analyst,pvt_company,161227,private,57
11,M.Tech,Finance,Female,System Engineer,startup,36942,startup,36
20,B.Tech,Operations,Male,Database Admin,mnc,142961,private,43
14,Diploma,Marketing,Male,QA Tester,startup,58222,startup,40
34,M.Tech,Marketing,Male,Network Engineer,pvt_company,162899,private,55
17,M.Sc,Marketing,Female,QA Tester,consultancy,81213,private,43
17,M.Sc,HR,Male,Project Manager,pvt_company,131207,private,39
33,MBA,Sales,Female,Network Engineer,pvt_company,166792,private,57
17,MBA,HR,Male,Data Analyst,pvt_company,106269,private,44
13,B.Sc,Operations,Female,HR Manager,govt_company,91799,government,39
24,B.Tech,Sales,Female,DevOps Engineer,govt_company,107218,government,48
8,M.Tech,Support,Female,Business Analyst,startup,55669,startup,32
21,M.Tech,IT,Female,Database Admin,pvt_company,98225,private,46
25,MBA,Marketing,Male,Data Analyst,pvt_company,124964,private,49
19,B.Tech,Operations,Male,Business Analyst,pvt_company,80000,private,42
7,B.Tech,Operations,Male,HR Manager,pvt_company,114771,private,31
19,B.Tech,Sales,Male,DevOps Engineer,mnc,101768,private,41
31,M.Tech,Sales,Female,Network Engineer,consultancy,132384,private,56
0,B.Tech,Sales,Female,Software Developer,startup,107859,startup,22
28,M.Sc,Finance,Female,Project Manager,mnc,144796,private,52
8,B.Sc,R&D,Other,Network Engineer,pvt_company,80867,private,33
31,B.Sc,Operations,Female,Business Analyst,govt_company,128614,government,59
22,Diploma,Operations,Male,Project Manager,govt_company,97837,government,44
1,B.Sc,Finance,Male,Software Developer,pvt_company,65368,private,26
14,B.Tech,Operations,Male,Business Analyst,mnc,127600,private,42
27,B.Tech,HR,Female,Project Manager,pvt_company,166455,private,49
13,M.Sc,Marketing,Male,Software Developer,pvt_company,99323,private,36
29,B.Sc,Sales,Male,Business Analyst,pvt_company,113172,private,56
31,B.Tech,Sales,Male,Database Admin,mnc,195223,private,53
17,B.Sc,HR,Male,HR Manager,startup,110527,startup,41
27,B.Tech,Marketing,Male,HR Manager,pvt_company,159118,private,48
33,M.Tech,R&D,Male,Software Developer,mnc,120202,private,59
8,B.Sc,Operations,Female,Product Manager,pvt_company,118369,private,33
5,M.Sc,Support,Male,Software Developer,pvt_company,73921,private,33
28,B.Tech,Finance,Male,QA Tester,govt_company,87178,government,50
35,B.Tech,Sales,Female,ML Engineer,startup,140084,startup,59
12,Diploma,Support,Female,Network Engineer,consultancy,97083,private,38
35,B.Tech,IT,Male,ML Engineer,pvt_company,166045,private,58
1,B.Tech,Support,Female,HR Manager,pvt_company,89242,private,27
0,B.Tech,Marketing,Male,Network Engineer,pvt_company,62586,private,22
15,B.Sc,Sales,Male,QA Tester,mnc,78818,private,40
29,B.Tech,Support,Female,System Engineer,pvt_company,104800,private,55
11,B.Tech,Finance,Female,Database Admin,startup,32404,startup,38
0,B.Tech,Marketing,Male,Data Analyst,mnc,95555,private,23
27,B.Sc,IT,Female,Data Analyst,pvt_company,153248,private,54
12,B.Tech,Marketing,Other,Software Developer,pvt_company,89010,private,37
16,B.Sc,HR,Female,Network Engineer,consultancy,106643,private,43
0,B.Tech,Marketing,Female,Business Analyst,pvt_company,48572,private,21
36,M.Tech,R&D,Other,Software Developer,pvt_company,129489,private,57
19,M.Tech,IT,Female,Network Engineer,consultancy,110301,private,42
12,B.Tech,Sales,Female,Product Manager,govt_company,87186,government,34
22,B.Tech,R&D,Male,Data Analyst,mnc,140268,private,48
27,B.Tech,HR,Female,HR Manager,pvt_company,152785,private,52
12,M.Tech,R&D,Male,DevOps Engineer,pvt_company,104555,private,37
0,MBA,R&D,Male,Database Admin,pvt_company,92339,private,26
5,M.Tech,Operations,Male,Database Admin,govt_company,63936,government,29
9,MBA,Marketing,Female,Project Manager,pvt_company,122656,private,32
30,B.Tech,Sales,Female,Network Engineer,pvt_company,175643,private,53
4,B.Sc,Operations,Female,ML Engineer,mnc,84760,private,27
36,B.Tech,Operations,Male,UI/UX Designer,pvt_company,164984,private,58
20,M.Sc,Support,Female,Product Manager,mnc,161603,private,46
24,B.Tech,Marketing,Female,Data Analyst,pvt_company,134910,private,52
9,B.Tech,Marketing,Female,Software Developer,consultancy,79907,private,33
23,M.Tech,Operations,Male,Database Admin,mnc,131054,private,46
37,B.Sc,HR,Female,Product Manager,govt_company,162568,government,58
24,B.Tech,R&D,Male,QA Tester,pvt_company,117642,private,47
33,M.Tech,Sales,Female,Network Engineer,pvt_company,154555,private,56
13,B.Tech,Operations,Female,Project Manager,govt_company,95134,government,35
18,MBA,Sales,Female,Project Manager,pvt_company,120898,private,39
28,MBA,Operations,Male,HR Manager,mnc,132409,private,52
26,B.Tech,Finance,Male,Business Analyst,pvt_company,83675,private,50
15,B.Tech,Operations,Female,Business Analyst,startup,58577,startup,37
21,B.Tech,Marketing,Female,Software Developer,pvt_company,86642,private,49
13,M.Tech,Sales,Male,Business Analyst,pvt_company,82399,private,38
0,M.Tech,Operations,Male,Data Analyst,startup,67492,startup,21
10,B.Tech,HR,Female,QA Tester,pvt_company,80900,private,33
26,B.Tech,IT,Male,Project Manager,mnc,160758,private,47
37,B.Tech,Sales,Female,DevOps Engineer,pvt_company,156447,private,57
31,M.Tech,R&D,Male,QA Tester,startup,15000,startup,55
11,B.Tech,Marketing,Female,DevOps Engineer,pvt_company,75600,private,32
0,B.Sc,Marketing,Female,ML Engineer,govt_company,52099,government,24
26,MBA,HR,Male,Network Engineer,startup,211437,startup,49
35,Diploma,Operations,Male,Network Engineer,govt_company,124443,government,58
19,B.Tech,IT,Female,Business Analyst,govt_company,76148,government,44
17,B.Tech,R&D,Female,HR Manager,pvt_company,138220,private,40
28,MBA,Marketing,Female,Software Developer,mnc,151107,private,50
1,MBA,R&D,Other,QA Tester,mnc,65710,private,22
19,B.Sc,Marketing,Female,Business Analyst,pvt_company,127243,private,41
26,M.Sc,HR,Male,ML Engineer,mnc,148170,private,50
18,B.Tech,Marketing,Male,Software Developer,pvt_company,103074,private,40
24,MBA,Support,Female,ML Engineer,mnc,137313,private,48
29,B.Tech,Sales,Male,Data Analyst,pvt_company,195769,private,50
4,B.Tech,Operations,Male,System Engineer,startup,48774,startup,27
2,MBA,IT,Female,Database Admin,startup,119992,startup,27
34,B.Tech,Finance,Male,UI/UX Designer,startup,149347,startup,56
9,Diploma,Finance,Female,ML Engineer,startup,44573,startup,34
23,B.Tech,HR,Male,Product Manager,mnc,114298,private,45
17,B.Tech,Marketing,Male,Project Manager,pvt_company,115044,private,40
7,B.Tech,Support,Male,QA Tester,pvt_company,60983,private,29
24,M.Tech,Marketing,Male,ML Engineer,startup,34555,startup,48
15,B.Tech,Operations,Female,DevOps Engineer,mnc,107729,private,38
21,M.Tech,Marketing,Female,Network Engineer,mnc,122891,private,45
32,B.Tech,Support,Female,System Engineer,pvt_company,154407,private,57
2,M.Tech,HR,Female,Database Admin,mnc,93378,private,26
5,MBA,Operations,Male,Product Manager,mnc,129163,private,27
32,MBA,HR,Male,Data Analyst,startup,297463,startup,59
8,B.Tech,Finance,Female,Data Analyst,mnc,112391,private,32
32,M.Sc,Operations,Other,DevOps Engineer,pvt_company,167573,private,55
12,M.Tech,IT,Female,Software Developer,mnc,83533,private,36
28,B.Tech,HR,Female,Business Analyst,startup,42239,startup,50
16,MBA,Operations,Female,System Engineer,consultancy,104937,private,39
5,B.Tech,IT,Male,ML Engineer,startup,128130,startup,31
33,B.Tech,Sales,Male,HR Manager,startup,69796,startup,57
1,B.Tech,Operations,Female,Business Analyst,govt_company,45087,government,27
23,Diploma,Marketing,Female,Database Admin,startup,70048,startup,49
21,B.Tech,HR,Female,Network Engineer,mnc,127291,private,43
16,B.Sc,Support,Female,Project Manager,startup,126657,startup,37
10,B.Sc,Support,Female,Network Engineer,consultancy,80232,private,32
8,M.Tech,R&D,Male,QA Tester,pvt_company,64176,private,33
10,M.Tech,R&D,Male,QA Tester,pvt_company,67913,private,34
0,B.Tech,Support,Female,UI/UX Designer,pvt_company,56714,private,22
23,MBA,HR,Female,ML Engineer,mnc,115985,private,48
12,MBA,Marketing,Female,Software Developer,pvt_company,115217,private,33
1,B.Sc,Marketing,Male,Data Analyst,pvt_company,91684,private,26
22,B.Tech,Support,Male,Database Admin,consultancy,154095,private,49
1,M.Sc,IT,Female,QA Tester,pvt_company,52239,private,27
10,B.Sc,HR,Female,Software Developer,govt_company,66106,government,34
30,B.Tech,Operations,Female,Data Analyst,pvt_company,160065,private,57
6,B.Tech,R&D,Male,System Engineer,mnc,92233,private,31
33,B.Sc,Sales,Male,Network Engineer,startup,154684,startup,59
2,M.Sc,Operations,Male,QA Tester,pvt_company,65954,private,29
17,M.Tech,IT,Male,DevOps Engineer,pvt_company,105756,private,43
8,B.Tech,Finance,Male,QA Tester,startup,34422,startup,29
3,B.Tech,R&D,Male,Network Engineer,pvt_company,70221,private,25
5,M.Sc,Support,Female,Data Analyst,mnc,86130,private,29
27,MBA,Support,Female,QA Tester,pvt_company,83362,private,51
25,PhD,IT,Male,Data Analyst,pvt_company,98329,private,49
17,B.Tech,R&D,Female,System Engineer,pvt_company,93242,private,42
29,B.Tech,Marketing,Female,Data Analyst,mnc,155494,private,50
31,B.Tech,HR,Other,Data Analyst,pvt_company,203050,private,55
0,MBA,Marketing,Male,System Engineer,pvt_company,66654,private,21
0,B.Tech,R&D,Male,HR Manager,startup,116061,startup,21
9,M.Tech,Operations,Male,Network Engineer,pvt_company,81935,private,29
12,M.Sc,Operations,Male,UI/UX Designer,pvt_company,66994,private,33
0,B.Sc,Operations,Male,Business Analyst,consultancy,45605,private,24
23,M.Sc,Finance,Male,HR Manager,consultancy,122775,private,45
30,B.Tech,Operations,Male,Network Engineer,pvt_company,127252,private,51
1,B.Tech,Support,Male,DevOps Engineer,pvt_company,70034,private,27
0,MBA,R&D,Female,DevOps Engineer,pvt_company,67264,private,24
20,MBA,Support,Male,Product Manager,pvt_company,154306,private,43
36,B.Sc,R&D,Male,ML Engineer,pvt_company,112292,private,59
20,M.Sc,Support,Female,DevOps Engineer,consultancy,138079,private,45
13,B.Tech,Marketing,Male,Data Analyst,mnc,107416,private,35
32,B.Tech,Support,Female,HR Manager,pvt_company,167599,private,55
35,B.Tech,Operations,Female,Business Analyst,mnc,151691,private,55
21,B.Tech,IT,Male,ML Engineer,pvt_company,97978,private,42
23,B.Tech,HR,Male,Data Analyst,pvt_company,118031,private,48
11,M.Sc,Sales,Female,Project Manager,govt_company,81424,government,35
8,B.Tech,Marketing,Female,ML Engineer,pvt_company,72913,private,34
16,B.Tech,Finance,Female,Business Analyst,pvt_company,91022,private,41
3,M.Sc,HR,Female,DevOps Engineer,govt_company,57557,government,28
34,Unknown,R&D,Female,Project Manager,pvt_company,146858,private,57
21,M.Tech,IT,Female,Project Manager,consultancy,140443,private,45
20,B.Tech,Finance,Female,Project Manager,pvt_company,159341,private,45
25,B.Tech,Sales,Male,HR Manager,pvt_company,181934,private,48
6,B.Tech,Sales,Other,Data Analyst,pvt_company,84403,private,31
33,B.Sc,IT,Female,ML Engineer,pvt_company,167732,private,58
0,B.Sc,IT,Female,Business Analyst,pvt_company,50022,private,23
3,M.Tech,Support,Female,UI/UX Designer,pvt_company,54417,private,27
0,B.Sc,Operations,Male,System Engineer,startup,56495,startup,24
0,M.Tech,HR,Male,ML Engineer,pvt_company,73078,private,23
19,B.Tech,R&D,Male,Business Analyst,govt_company,61361,government,44
28,M.Tech,Operations,Female,Business Analyst,mnc,112291,private,50
19,B.Tech,IT,Male,Software Developer,startup,163551,startup,44
0,B.Tech,Support,Female,ML Engineer,pvt_company,68941,private,21
23,Unknown,Support,Female,Data Analyst,startup,89244,startup,48
3,M.Tech,R&D,Female,HR Manager,startup,105506,startup,27
3,MBA,Finance,Male,QA Tester,startup,90708,startup,28
14,B.Sc,HR,Female,ML Engineer,startup,96879,startup,38
20,B.Tech,HR,Male,DevOps Engineer,mnc,156803,private,44
30,MBA,Sales,Male,Network Engineer,mnc,101194,private,57
24,B.Tech,Sales,Female,HR Manager,pvt_company,182356,private,44
0,B.Tech,Marketing,Female,HR Manager,startup,22033,startup,22
24,B.Tech,Sales,Female,Business Analyst,mnc,119023,private,48
0,B.Tech,IT,Female,ML Engineer,pvt_company,71697,private,25
35,M.Sc,R&D,Female,Project Manager,mnc,162871,private,59
23,B.Tech,R&D,Female,Project Manager,mnc,165162,private,48
5,Unknown,IT,Female,Software Developer,consultancy,77671,private,31
13,M.Sc,R&D,Female,QA Tester,govt_company,74640,government,34
10,MBA,Marketing,Male,Database Admin,mnc,119786,private,31
23,B.Tech,Operations,Male,QA Tester,pvt_company,112076,private,45
0,MBA,R&D,Male,System Engineer,pvt_company,71745,private,21
6,B.Sc,R&D,Male,HR Manager,startup,108282,startup,30
23,M.Sc,IT,Female,DevOps Engineer,startup,64830,startup,45
12,MBA,HR,Female,Data Analyst,mnc,108177,private,36
36,M.Tech,IT,Male,HR Manager,mnc,160894,private,59
19,B.Tech,Operations,Female,System Engineer,pvt_company,84877,private,43
7,M.Tech,Marketing,Male,Network Engineer,pvt_company,88005,private,33
7,Diploma,IT,Female,Project Manager,pvt_company,106777,private,27
27,B.Tech,Support,Female,QA Tester,pvt_company,126785,private,51
20,MBA,Support,Male,Data Analyst,mnc,153587,private,42
20,PhD,IT,Female,System Engineer,mnc,143771,private,44
0,B.Tech,Finance,Male,Software Developer,pvt_company,71298,private,24
26,B.Tech,Operations,Male,Software Developer,govt_company,95561,government,52
18,M.Tech,Support,Female,DevOps Engineer,mnc,117751,private,43
29,B.Tech,Sales,Female,UI/UX Designer,mnc,136283,private,56
25,M.Sc,Support,Female,ML Engineer,mnc,160673,private,53
20,B.Tech,R&D,Female,ML Engineer,pvt_company,95480,private,44
3,MBA,Sales,Male,Product Manager,pvt_company,96761,private,26
31,B.Tech,Support,Female,HR Manager,pvt_company,168781,private,54
23,B.Tech,Sales,Male,ML Engineer,govt_company,83021,government,46
22,PhD,Marketing,Female,ML Engineer,govt_company,95687,government,45
14,B.Tech,IT,Female,UI/UX Designer,govt_company,55146,government,37
4,M.Tech,R&D,Male,DevOps Engineer,govt_company,60288,government,28
15,PhD,Marketing,Female,QA Tester,govt_company,69142,government,39
